rating,content
3,솔직히 이거 털리면 우리나라 흔들흔들함
1,계좌개설할려고 본인인증하는데 왜안되죠? 주민번호도 제대로쳣는데 인증이 안된다네요 제가 죽은사람인가요;
1,ㅋㅋㅋㅋ실명번호가 확인이 안된다네요~
1,쓰래기 앱이네요. 갤S8인대 뭔짓을 해도 실행이 안됨.
3,신분증을 아무리 촬영을해도 계속 오류라뜨고 안돼네요 어떻게해요? 몇번을계속해봤는데도 오류라고떠요
1,방금 깔고 개설까지다했는데 카드신청까지 했는데 나갔다 다시 들어가니 머? 기기변경해라고라? 이핸드폰으로 한건데 기기변경을 어찌해란건지? 당신은 할수있나? 핸드폰은 한개인데? 말이요?똥이요?
5,이용해보니 일반 은행 앱 보다. 간편해서 이용하기가 쉽고. 이체나. 자유적금도 쉬움..ㅎㅎ 대박.
1,계좌를 만들고 싶은데 실명확인 오류가 계속나요. 이거 어떻게 해야되는지 문의 하고싶어도 안되고. 어떻게 해야되요?
5,너무너무감사해요. 갈아탔어요. 사용도편리하고 보안카드안눌러도되고 너무 편합니다♥♥
5,저는 제이지 캐릭터를 좋아합니다. 제이지 체크카드도 만들어주세요
1,트래픽 너무함 대출한도확인하는데 2시간동안 클릭 겨우힌더확인 들어가서 한도확인중에 또팅겨 심사결과 확인후 16일까지 계약하라는 메세지뜬거 들어가서 확임하여고 또 3시간째 클릭중 이어하기2번 성공 접되자마자 또 신청자가많아서 잠시후 이용바람 서버를 늘리던 트래픽관리가 절실함 대출이 5분이아니라 5일도 더걸리겠음
1,왜 실명인증이 안되죠 이름도 맞고 주민번호도 정확한데
5,이제 안정화 되는 것같군요..빠르고 차별없는 은행 만들어 주세요..
5,금융혁신을 선도하는 카카오뱅크! 좋습니다.
1,친구추천으로 일단 다운받고 가입했는데 왜케 계속 에러가 나나요? 에러가 너무 심해 사용할수 있을지 의심스럽네요 ;;
5,편안하게 언제어디서든할수있어서좋아요
1,"태어나서 처음 앱 리뷰 남겨봅니다. 서비스 최악입니다, 정말. 전화연결 성공하신 분이 있나싶네요. 아침 9시 되자마자 전화했습니다. 대기인원 2명이라길래 되겠다싶었습니다. 20분 기다려도 죄송하다는 기계음의 무한반복……. 최악입니다, 최악."
1,어제 설치할려고 하니 주소입력에 검색이 안되고..1:1문의 보내놔도 아직까지 답도 없고..전화를하니 30분넘게 대기하고...초반 준비가 너무 부실하네요ㅡㅡ
1,미성년자는 카드도 없나요? 체크카드들고다니는 애들도 많은데 왜 미자는 안된다고 하는 겁니까 어이가 없어서;;
5,카카오톡은공공인증생략최고예요
5,은행앱들 사용하는 메뉴 몇개 빼고 대부분의 기능들이 다 쓸일없는 기능들인데..정말 이건 딱 필요한 기능만 있다..완전 맘에든다..거래하는 은행 돈빼서 갈아탄다..토스도지웠다.폰이 가벼워졌다
1,신분증촬영 오류 최악입니다.
5,좋은거같아요ㅋㅋ 적금들기 애매한돈 세이프박스에 넣어두기 개꿀ㅋㅋㅋ  다른건 안써봐서 모르겠네요
5,제폰 3년된 구형폰에 7.1 누가 쓰는데 오류 전혀 없습니다.
5,넘편하고좋아요~~좀더써봐야겠지만 수수료만바라는은행들보단 훨좋다능~~
1,"기기변경을 하라고 계속나와 사용할수가 없음. 고객센터와 통화해보니 삭제후 재설치 하라고 안내, 재설치해도 기기변경하라고 나옴 사용할수 없는 앱 최악!!!!!"
1,LG AKA씁니다 접속시 튕겼다가 다시연결되는게 반복되어 사용을 할수없네요
5,카드없이 입금 가능하게 해주세요.
5,첫날에 신청이 몰리는 바람에 오류가 많이 나서 별점을 하나줬는데 안정화되고나서 다시 작성합니다...! 기존 은행앱과 비교했을때 직관적이고 정말 쉽습니다!!!
4,자주쓰는계좌 없나요? 추가해주세요 타은행에서 (농협) 카카오뱅크 이체안되네요 어플은 가벼운거 같네요
1,계좌 개설만 빨랐음 비상금대출 3일내내 사용자가 많다고 안됨  카톡상담신청하면 자주하는질문으로 뻔한 자동답변오고 전화는 몇일째 상담원연결 안되고 최소한의 서비스조차 안되면서 광고만 엄청때리고 기가막히네
4,초보자라 아직 이해가 부족함
5,버벅거림이 없기를 바랍니다
3,아직 써보진 않았지만 반응보니 좋을듯? 근데 패턴인식 패턴이 안보이게 설정 가능했으면 좋겠네요 노란색이라 너무 눈에 보이네요
1,본인 인증 방법이 휴대폰 뿐이 없네.. 가족명의 휴대폰 쓰는 사람도 있어요
4,개인정보  안전하게 관리해주시면 더욱더 발전된 카카오은행으로발전될것으로생각됩니다
5,서버 안정만된다면 최고의편의성을 갖춘 은행
5,공인인증서가 없으니 편함 주은행 옮겨야지
1,심사 기준이 도저히 뭔지 모르겠다.
2,아니.... 주민등록증 필요했으면 미리 말좀해주지 정보다치고나니까 슈밤....
5,기득권 은행들 쫄고있을것 같아요 정말 좋은 카카오뱅크
1,시스템이나 빨리복구하길 칠일째 대출조회조차 안됌
1,카톡문의 존재 이유를 모르겠음 문의하니 이용량 많다고 함 나중에 답변주는게 아니라 그렇게 많다고하고 끝임 ㅋㅋ 또 문의 해야한다는 건데..  고객이 무슨수로 언제 문의량 적은 시점을 알고 문의하나?ㅋㅋ
1,실명인증이 안도ㅑ요
5,가입하는데 좀 복잡하네요
5,조아용 기대가남다릅니다
1,상담은 도대체 언재 되는건가요? 채팅도 안되고 전화연결도 20분 넘게 기다려도 안되네...
5,앞으로 편리한 이용이 되도록  부탁합니다
5,아직 사용해보지 않아서 잘모릅니다.
1,진짜 준비도 안된상태에서 왜 오픈해가지고 신뢰를 떨어뜨리는지...
1,비상금대출어쩌구..3일넘게 대출이용자가많아..사용불능 모바일은행은 무슨.. 돈만맡기라는건가보네요
5,현시대에 가장 필요한 맞춤은행으로 최고짱입니다^^
5,보안만 확실하게 믿음이가면 완벽하게 자리잡을수 있을것 같네요
1,최악의 앱이다. 무슨 접속할때 마다 기기변경하라고 뜨냐. 이게 무슨 경우냐.. 좀 잘 만들어야지...에휴
5,아직 잘모름 사용해봐야 알게슴
1,되지만 않는 대출서비스 왜만들어 놓은거임 메뉴없에고 서비스닫으세요 아예 실행도안되는구만
5,아주 좋아요~ 가입 10분 대출 15분
1,이용히려고 설치했는데 이용하기도 전에 그냥 별 하나 줍니다. 도대체 왜 v3인 겁니까?
2,usim 인식안되서 개설 못함. 빨리 고쳐주시길
5,여기에도 금융권 댓글부대가..ㅎㅎ 카뱅 대박인데 앞으로 대세당~~
5,간단한 이체업무를 위한 개인용 계좌로는 최고입니다. 고맙습니다.
1,V3 강제설치 제거 바람
2,신분증 촬영이안되어 가입이안됩니다ㅡㅡ
1,안드로이드 6.0이하는 사용 못하나요? 그리고  null value for phone 에러가 납니다 일반 은행앱은 설치도 사용도 잘되는데 카뱅은 왜 그런거죠?
3,일본에 사는 사람입니다 일본 폰으로는 인증이 안되네요 해외에 있는 사람도 인증 할 수 있게 해주세요
3,사용자 너무 많아서 대출 접속안됨
1,아니 처음 실행할때 아무버튼이나 눌러도 다팅기고 진짜 이 오류 제발 수정좀해주세요
4,세이프박스에서 출금할때 0이라고 치면 변경안되고 아무것도 안쳐야 전부 출금인건 변경해야될거같아요
1,전화랑 카톡문의왜 이따구임 전화문의10분기달려도 안되고 핸드폰내명의아닌데 만들수있는방법없나요 개같게 서비스좀 잘해라 전화 상담좀 빨리빨리되게하고 카톡문의는이따구로 할꺼면 왜 만들어놨냐 자동문자만날라오고 걍 사용안하고 만다
1,한도조회도안되는 오류투성이 쓰레기뱅크 카카오류뱅크
1,도대체 왜 미성년자는 안되는거죠? 자기돈 편리하게 관리하겠다고 만드는건데
3,미성년자도 가능하면 좋겠어요ㅜㅜ
5,너무 간편하고  좋아요 ^^  이렇게  쉽고 간편해서  인기가많은것같음
5,민짜들은 부모님명의로 통장파달라해서 쓰면되지. 뭔짓거리들을 할려고 몰래만들라그러지?
1,계좌개설시 주소검색이 안되서 영~
1,사용자 많은건 이해가는데 1시간동안 클릭해서 겨우 대출진행으로 넘으갔으면 종료까지 유지가 되어야지 단계 넘어가면 왜 또 사용자 많다고 끊기는거야 힘들게 접속 했으면 마무리는 할 수 있게 해줘라 ㅡㅡ
5,편리하고 빠르고 아주 좋습니다.
5,대출접속자 많아서 안되는것 말고는 정말 간편하게 통장개설하고 카드신청히고 적금도 들 수 있고 너무나 편리합니다 평점을 깎아먹는건 오로지 대출신청시 무한반복되는 나중에 접속해보라는 그 멘트 뿐인거 같네요 한국 모바일뱅킹의 선구자가되는 카카오 뱅크 언제나 흥하고 사용자입장에서 생각해주시길
3,27일에 가입하고 난 후 부터  안들어가져요 머죠 돈도옮겨 놨는데ㅜ
1,미성년자도 계좌생성불가능한것좀바꿔주세요 대리인인증같은수단으로만들수있게좀부탁드립니다
1,개인사업자는 마이너스와 신용대출이 안된다네ㅋㅋ 그럼 표시라도 하던지ㅋㅋ 이렇게 차별하나?ㅋㅋ
5,편리하고좋아요~ 카카오대박
5,저는 갤럭시 노트5라 앱이깔리긴했는데 어머니는 노트2여서 앱이안깔리는데 해결방안이있었으면 합니다
1,사진찍을때 넘 심하게 오류남
3,본인인증을 휴대폰말고도 아이핀인증을 가능하게 해주시면 안되나요 만들고싶은데 어쩔수없는 이유로 본인명의가 아니네요ㅠㅠ
5,딱 필요한것만 간편하게 좋구만요
4,간편하고좋아요 근데 자주쓰는계좌등록기능있었으면좋겠어요 그것만있으면 저한테최고의어플이네여
5,아직 나온지도 별로안된 앱한테 뭘 바래요 사람들이 욕만쓸줄알지;; 카카오뱅크 기대해봅니다:)
5,이용하기가 엄청쉽고 편하네요
1,아니 실명인증이 왜안되요? 제가 미자여서 계속안되네 미자는통장개설해서돈 관리하면안되는건가요?
5,직관적이고 간단하고 편하네요
1,편리한건 비대면 말고는 수십번 입력하고 체크한거 같은데 탈퇴도 안되고 더 간편한 뱅크나오길
5,편하고도 강력한 보안을 기대합니다
5,매우 만족 합니다. 짱짱짱 ~~ 간편 끝판왕
5,입출금 너무편리하고 이체하는것도 간편해서 너무좋네요!! 카뱅흥해라~!
1,주소 찾기 안 되는데 어떻게 정보 입력을 하란 건지..
5,사용하기 쉽고 정말 좋네요.
5,기존은행들이 알바풀엇네
5,자주 쓰는 계좌만 생기면 대박
2,만 17세라고 떡하니 돼있는데 왜 미자는 안돼요 찡찡거리지좀 마라 딴은행도 계좌만드는건 부모님 있어야하는데 여기서 니들이 찡찡댄다고 17세 미만으로 낮춰주는거아니니까 걍 엄마손잡고 집옆에 은행가라 지금 앱상태보니까 지금 만들면 손해같고 엄마몰래 파는거면 생각도하지말고
1,이름이랑 주민번호 정확하게 입력했는데도 5번 전부 아니라고 오류뜨고 내일 다시 시도하라고 하는데 어쩌라는거냐 ? 미자는 계좌 못만들게 해놓은건지 뭔지;
1,미성년자^^ 하하하하하하하하핳ㄱㆍㅎㄱㆍ하하하힌하하하해하
5,앞으로 보안에 각별한신경써주세요
5,좋아요 특히 ATM 수수료 무료
1,미성년자도 이용할수있게 해주세요 요즘 용돈관리를 체크카드로 하고있는 청소년학생들이 많은시대인데 카카오뱅크는 아예 미성년자는 실명인증도 못하게 막아놓았네요 계좌만들면 카드도 수령할수있다해서 어플깔았는데 이게 뭔가요 어플다운로드 횟수만 높이게 되는 꼴인거같아요 개선해주세요
5,카카오뱅크 최고..이런 은행을 기다렸다
1,왜 5.1.1버전이어도 계속 민증인증을 해야하는가.. 갈아탈 이유가 없음.
1,대출은 왜 아직도 안되는건데.. 이해가안됨
2,미성년자는 계좌못만드나요?? 주민번호 입력했는데 실명확인이 안됐다고 뜨네요
4,좋긴 한데 미성년자 개설이 된다면 더 좋을것 같아요
5,미성년자들아 금융 및 신용관리에 관해 책임을 질 수 없으니까 접근 힘들게 만든거고 안되는게 당연하다 특히나 모바일이라면 만들려면 부모님이랑 직접 은행가렴
1,안돼요. 지금 밤 10시인데 밀려서 안됀다고. 미친....
1,아니 미성년자는 개설안되나??? 주민번호랑 이름까지 계속 첬는데 무슨 인증이 실패도ㅣ
4,카카오 이름이 귀여워서 가입
5,계좌이체도 편하고 ATM 기기에서 수수료도 안들고 좋아요~!!
5,좋은은행이 되어 주세요
1,사진촬영이 잘 안되네요
2,상담도 안돼고 준비를 너무 안해놓고 시작한거 아닌가라는 생각이 자꾸 듭니다 이체한도 변경신청했더니 3일 4일 걸린다고 써있네요 은행은 바로 되는데
5,매우편리 한것같습니다
5,간편하고 편리한 것 같아요
5,이거 보안 안전한건가용
1,신분증촬영이잘안되네요
5,뱅크 개설을 축하합니다
5,당장 갈아타서 기존 마통 갑음. 대박.
5,간단하게 등록완료 되네요..ㅎㅎ 좋습니다.
1,아니 내이름 내주민 내폰번으로 본인인증하는데  오류나믄 우에란말이고?
5,좋은앱인것같습니다
3,아 이모티콘 받으려는데 시스템 일시오류 뭡니까
4,아직 생소하네요 50대 이후 연령대라 ..
1,"최악이네요 ,  케이뱅크를 그냥 사용해야 겠네요  불안해서  돈를 맡길수 수없네요......."
5,공인인증서 없는 걸로 90점은 먹고 가지요
1,최악이네  말이 필요없음 아직 준비가 더필요하고 인터넷은행은 멀어보임  그리고 처음이라 알수없는 리스크가 너무 많음
4,왜 체크카드 캐릭터가 라이언과 어피치만 있나요? 콘이랑 무지는 왜 없죠?
1,계속해서 신용조회만하게 만들고 지들 인지도만 높일생각인듯 진짜 짜증남ㅡㅡ 폭주면 순차적으로 진행하고 더이상 조회를 막던가 뭐하는짓이야
5,우리가 원하던 것을 카뱅이 주네요
4,"다 좋은데 계좌 개설 하나만 되는듯 하네요,,,하는김에 있는 운행별통장 다 연동 시키려 했는데,,,차차 좋아지겠죠??"
1,설치하고 계좌개설 누르면 아무것도 안뜨네요.갤럭시 s5사용. 안드로이드 6.0.1사용.
1,사진 찍다 포기 수고~
1,계좌개설은 빠름 근데 대출쪽은 좀 형편없음 평일 낮시간에 계속 사용자가 많다고 접속이 안되서 한도체크도 못함
5,역시  카카오  최고 저번에 케이뱅크 가입하다 열받았는데  카카오가 시원하게 해결 가입도 쉽고 송금도 무료 적금도 대출도 소비자 우선이라 맘에 듭니다
3,신분증 인증에서 여권추가하실 계획은 없으신가요
1,엑스페리아 Z2 마시멜로 환경에서 앱 실행이 되지 않습니다.
1,누구나 계좌개설 가능한게아니구 내국인만 개설가능...
5,체크카드 이-뻐!
5,페이팔 대신해서 이베이 결제 되면 좋겠어요
4,"자주쓰는계좌관리, 공과금 자동이체 등의 기능은 추가예정인가요?"
1,실명인증이 계속 해도 안되네여... 빨리개선해주세요
1,사진촬영에 수십번...연락불가. 지연. 혹시나 했더니 역시
1,장난쳐요?? 신분증사진 30분동안 찍었는데 도데체 어떻게해야 통과하는거에요?
4,s5인데 폰은 지문잠금기능이 되는데 카뱅은 지문을 쓸수없네요..소프트웨어는 최신으로 업뎃되어있습니다만....
1,계좌개설진행하는데만 일주일째 걸리고있고 아직도 안되고있다고 몇번이나 고객센터에 문의해도 기다려달라고만하고 지금 머하자는거냐
1,그..제가 미성년자 여서 통장개설이 안되더라고요...미성년자는 부보님동의를 얻을수있는 방법을통해 계좌개설이 가능 하면더 좋을꺼같아요...
1,입출금통장 만드는 데 지문등록 이후 아무런 행위를안함 그 후 계좌는 생성 안되고 계좌 생성 누르면 이미 생성되있다하고 근데 계좌는 없고 사용량 많아졌다고 서비스 개판인듯
3,신분증 인증 여권도 포함해주시면 안될가요........ 창구가면 여권으로도 계설해주던데
4,함께  꾸준히 이끌어 갑시다.
1,카드비번초과도서 고객센터문의할려하는데 3일째 문의량많다고 고객센터연결이안댐 카드쓰지도못하고 ㅋㅋ 그냥버려야겟네요
1,미성년자라고... 못만드다뇨 ㅠㅠㅠㅠ
1,뭔놈의 기기변경을 자꾸하랍니까 이래서 어디 믿고쓸수 있을까요??
5,양심적으로 미자라서 개설 못하는거랑 자기네들이 모자라서 개설 못하는거 가지고 평점 낮게 주지는 맙시다 지능 딸리는거 자랑하는것도 아니고ㅋ
1,어플 삭제함     대출이 되긴 하는건지 의문임   몇날몇일 안되는거면 진짜 문제임    5분대출 이라는 문구 당장 지워야함 과대광고임
5,간편해서넘좋아요!!짱
1,계좌개설하는건 초스피드로 되도록해놓고 대출한도조회는 새벽 6시에 조회해도 먹통이네 이딴식으로 만들꺼면 관둬라
2,궁금해서 가입해서 계좌신설해보려고햇는데 계좌신설시 너무 길다고 자꾸 등록이안되요... 무직으로 누르면 넘어가고.. 직업없다고해야하나...
1,인증번호왜안뜨나요이것도안되면어쩌라구....
1,일주일째 먹통 새벽에 들어가도 안되고 밤에도 안되고 도대체 접속이 하루종일 안되는 앱을 왜 만든건가요 왠종일 이것만 켜놓고 접속하려해도 안됨 최악
2,대기시간이 너무 길다 ㅋ 그냥 대출 때문에 찔러보는 사람들이 대부분일듯 기존 시중은해어플보다 좋은 걸 모르겠음
1,"타기관 OTP등록했는데, 이채시 안 물어보네요? 등록하면 디폴트로 물어봐야 하는것 아닌감요? 어딘가 설정이 있나.. 좀 불안하네요.."
4,뱅크계에 터닝포인트로 자리매김하길...
2,현재 노트4 (N910S) 에서 앱이 실행 되지 않습니다.
1,또 앱 실행이 안 됨!! 어제부터!!! 날도 더운데 진짜!! 다음 카카오 너네 혹시 먹튀냐???
5,새로운금융의혁신!now!new!
1,안되자나여..안만들어지잖아요..계속틀ㄹ리대잖아요..
5,굿굿 사용하기편합니다~
2,왜 앱실행할때마다 다시 폰인증하고 민증사진찍고 해야하죠..?
3,이모티콘받고싶은데자꾸오류가뜨네요...
3,미성련자는 발급이 안되는그런..ㅎㅎ
3,자꾸 왜 어플 들어갈때마다 기기변경하라고 하나요....계속 폰 인증받고 하는거 너무 귀찮아요...오류인거같은데...글고 이모티콘은 언제 주나여...😮
1,고객센터 연결을 몇일째 못함. 카카오톡도 문의거부..ㅋ...나중에 거래 문제생기면 어쩌나..이런 은행을 거래하기는 좀...그렇네요
2,조회결과라도 보여주던가.. 하루종일 오류
5,대출은 얼마나 어떻게 되나요. 이율은 몇%센터 되는지 궁금하군요?
1,외국인은 그림에 떡...
1,쓰렉..준비가 안되었음 런칭을 미루던가....
5,개발자 고생했을듯..
5,잘이용할게요!
5,간편해서.행복합니다
1,개설할 때 이름과 주민등록번호를 알맞게 해도 오류가 뜨는데 어떻게 해야하나요;
5,이체해 봤는 데 너무 편하고 좋네요. 흥하새요.^^
2,경쟁사 대비 프로모션이 너무 없는듯;; 그냥 30일 이모티콘이 다임;; 체크카드 캐쉬백 0.2%;;;;;;;;;;;;;; 2%인줄;;;
1,대출 조회도 안 되고. 고객센터 문의도 안 되고. 매스컴에서만 시끄럽지 실제로 되는게 없는 쓰레기 앱임.
1,계속 기기변경 하라고... 계속 신분증 촬영... 할수 있는게 먼지...
5,아주좋아요  일단넘편해서..
5,쵝오 일단 써보면 압니다^^
1,신용도좋은데  비상금대출 거절이유는 뭔가요?대체 비상금대출 기준이뭔가요
5,세상에 없으면 안될 카카오 최고~👍😘💋
1,최악임 되는게없어
5,은행 혁신의 시작
1,실행하자마자 종료됨
1,미성년자는 아예 안 되게 하면 어케요 . . .
5,근데요....이모티콘주는곤..기간이 끝났나요??...갖구싶다아....ㅜㅜ
5,많이 머니 이용하세여!!
4,처음가입합니다.  무궁한 발전을  바랍니다.
5,금융혁명!
5,간편하니 정말편합니다~^^
5,ㅈ빨라서좋아요!
1,오류로 개설이 안됨!!
1,신분증 얼굴인식 안됨....짜증확
2,대출이 안돼.....
4,지문인식이 안되요. 화웨이 P9플러스 입니다. 빨리요~
2,참 불편하게 만든 편리한(?)모바일은행!!!!
5,앞으로 자주 이용할듯~~~ 정말  편하게 사용
5,최고라는 말밖에는~~
5,편리허그   참  죠아요~~^^
5,나도ㅠ한 몫....
5,잘사용할께요!
1,미성년자도 아닌데 실명인증이 안됩니다....
4,좋아보여요.. 잘써볼게요....
1,본인인증이 안됩니다 설마 미성년자는 이용 못 하나요?
4,실명 번호가 확인이 안된다는데 무슨 말인가요?
1,정말  최악입니다
5,좋은것기간ㅋ
4,첨이라 어리둥절
3,아직은 서툴너서
1,재외국민은 안되네요? 차별살아있네요~ㅋㅋㅋ 더러워서 안쓴다...
5,토스 바로 삭제했습니다~
5,반갑습니다.카카오뱅크대박나세요.
4,단축이체 기능?  있으면 좋겠는데요..
5,좋은  정보  많이 많이 주세요~^^ 돈버는   정보
5,좋네요. ㅡ 감사
5,짱 좋부러~~~♡♡♡
5,폰번호 계좌를 만들어주세요
4,간편한 기능 믿을 수 있는 앱~~^^
1,외국인은 안되는건가요? 카드등록이 안되네요.
5,수수료가없어요 마일리지가 생겼으면
5,좋음. 쵝오!
3,좀더...시간이...
5,간편해서 좋아요~
5,은행 애들이 알바 풀었나 ㅋㅋㅋ 평점 주작질?
1,대출해주겠다는거야 뭐야 일하긴하나?
4,안드로이드 롤리팝  기기변경 한번 요구함...
4,왜 계속 기기변경을 하라고 하는 거지요??
2,키자마자 무한 재시작
5,간편해서 넘 좋아요
1,마이너스통장이 안된다
5,간단해서 좋네여
5,정말 괜찮은것 같네요
5,엄청 간편해서 좋아요
2,도대체 전화는 며칠을 해야 받는건가요??
3,가입이 안되요~ 정비하고있나요~
4,좋아요~~~!!!편하고  짱
5,굿~!
4,좋아요..!
1,미성년자는 계좌를 못만드나요??
5,굿 !!
5,너무 좋아요.
5,최고네요.
5,쵝오!
5,참신한 뱅크~^^
5,최고!!
3,컥 카드배송까지  4주...?
5,굳.
4,스마트otp 지원은  안하나요?
4,좋읍니다
5,잘 만들었네요
5,잘쓰고있어요
5,간편해서 좋습니다
5,카뱅 편하고 좋아요
5,좋은금융 같습니다
5,좋은것같아요  화이팅
5,최고중의 최고
5,굿~
3,미성년자는 어떻게 개설하나요?
3,주소 등록이 안되요
1,실명인증이 안되요
4,대출 갈아타야 겠어요
4,의미있는  곳
1,미성년자는 원래안되나요..
5,쉽게 간편하게 해주셈
1,제대로 되는게 없음
5,좋은거같아요
1,앱이 깔렸는데 아예 안들어가져요 들어가면 계속 튕기는데 pc버전으로 가입만이라도 됐으면 정말 좋겠어요
2,안들어가져요. 자꾸튕기네요?
5,너무좋아요
5,편리하네요
5,열심히 배우자
5,정말 편리함
5,완전좋음
3,미성년자는못 하나요?
5,간단  편리
5,간편하네요
5,편리하네요
5,너무 좋네요
5,좋아요 ㆍ
5,넘 좋습니다
5,사용하기 아주 편해요
5,좋습니다
5,최고
5,감사
5,감사
5,좋음 ㅋㅋㅋ
5,좋다
5,굿잡
5,편함
5,좋네요
5,좋아요
5,좋음
5,좋아요
5,좋아요
5,최고
5,최고
5,최고
5,좋아요
5,좋다
5,좋아요
5,좋아요
5,최고
5,개편하다진짜
1,계좌 개설이 안되네요
3,미성년자도 하게해주지
5,카뱅 파이팅!
5,주가올라라
5,카카오 = 혁신
5,써보고 작성할께요
1,주소가 안되요
5,gooooood!
5,넘나 편해요
2,안됨
5,Good
1,"오랜만에 리뷰 쓴다. 진짜 개썩었다. UI를 떠나서 앱도 무겁고 트래픽 관리도 전혀 안한다. 페메, 라인이 어서 카카오 뭉게 주었으면 한다. 카카오미용실이나 하게..."
5,thank...
2,다른건 모르겠고... 비상금대출 밑에보면 1분만에 하신분도 계신데 저는 10분넘게 신청해도 계속 대출 신청자많다고 안되네요...  몇일동안 수없이 눌러봐도.....
5,잘되네
5,Good
1,쓰렉
5,혁신
1,쓰레기앱이네요 광고를보고설치했습니다. 앱이계속 껏다켜지고 시작화면에서ㄷ다음화면으로넘어가지지않습니다 데이터로도해봤고 와이파이로도 해봤으며 폰기종은 갤럭시S7엣지 버전은 7.0누가입니다
2,아직 서버가 불안정한지 진행하다가 오류 메시지 계속 뜨네요. 그리고 신분증 촬영하는데서 한 20번 가까이 찍었는데 빛반사가 안 심한데도 심하다고 계속 재촬영 요구하네요. 겨우 제대로 인식해서 넘어가나했는데 본인확인이 안됰다고 안넘어갑니다.
1,와 딥빡 ㅡ ㅡ 저녁되면 좀 나아지려나했는데 여전하네요. 계속 에러나고 안넘어가고. 못쓰겠음. 케뱅처럼 24시간 되는것도 아니면서 에러는 왤케 많이나는지 모르겠네요. 몇달 지나야 괜찮아지려나. 카뱅 기대하고있었는데 진짜 완전 실망했어요.
1,계좌계설하는데 1시간정도 걸린거 같음. 같은행위를 20번정도 한거 같음. 계좌계설은 했는데 체크카드 신청하려면 밥좀먹고 해야할거 같음. 체력 다 빠짐. 서버 증설 빨리되서 원활하게 되면 좋겠는데 아직은 인프라 신뢰가 안감. 한 1년후에는 괜찮아 지려나. 돈 믿고 맡길수준은 아닌듯
3,첫 날 사용자가 몰릴 걸 생각해서 제한적인 인원수로 계좌개설을 진행했다면 허니버터칩같은 지속적인 관심 및 품절 사태가 생겼을지도 모르겠네요. 계좌수 늘리기보다는 안정적인 서비스를 제공하길 기원합니다. 저는 얼마전 다른은행에서 계좌 개설한 게 있어서 카카오뱅크 신규계좌개설이 제한됐네요. 20영업일후에 다시 개설하러 오겠습니다.
1,진심 열 받음. 오전 11시에 실명확인 오류가 나서 상담원 28분 기다려서 통화하니 나만 그런게 아니고 모두 다 그렇다고 두세시간 지나면 정상적으로 된다 그랬는데 5시간이 지나도 계속 오류남. 이게 뱅크란 이름을 달 수 있나 의심됩니다.
2,계설하려고 다운받았는데 계속 오류 메세지 뜨고 다음단계로 안넘어감... 아직도 서버가 제대로 구축이 안된 상태로 출시했다고 광고때리면 어떡합니까 나중에 안정화되면 다시 시도해야겠네요 ㅡㅡ;
5,지금은 앱 자체가 불안함. 하지만 카카오라는 기업을 믿고 내 돈을 맡길 수 있음. 지금 돈 맡긴것도 아니고 앞으로 좀 안정화만 되면 카카오라는 기업은 충분히 신뢰할 수 있기 때문에 믿고 맡길 예정. 금융에 대한 첫걸음이기에 오늘은 충분히 이해하고 기대해봄. 다음주부턴 분명히 서버 증설 및 안정화될것으로 예상됨. 카카오뱅크 겁나게 기대중.
5,계좌개설이 넘 간단하네요. 대 출조회는 신용정보사이트 오류로 안됐는데 그건 카카오잘못 아니니까. 다만 체크카드 적립이 1%면 이것만 쓸텐데 (현재 다른카드 1%적립받고있음)그거에 못 미치니 그게 즘 아쉽네요
1,"고객응대에 더 신경 써야할 것 같습니다. 간단한 문의도 전화 연결도 안되고 카카오톡으로 문의도 아래 답만 반복하네요.  ""상담원 연결이 지연되고 있습니다. 잠시 후 다시 연결해 주세요.""  메신저 고객 문의는 전화와 달리 답변 가능할 때 답변하면 되는데 전화랑 같으 시스템인 것이 이해가 안됩니다."
1,처음에 휴대폰 인증 끝나고 약관 동의하면 무조건 강제종료. 첫 화면 휴다폰 인증마저도 종종 문제생겼다면서 안 되네요. 다른 어플도 아니고 돈을 다루는 어플이 이렇게 준비성없이 열렸다는 게 믿기지 않아요.
3,상세설명이 좀 부족한듯.. 신분증은 색깔이 짙은 배경화면에서 인식하라고 인식화면 상단에만 적어놔도 문제는없어보이는데..  그리고 입금자 인식하는것도 고객의통장으로 입금된 1원의 입금자명을 넣으라고 정확한 공지가 필요한듯 보입니다
2,카카오뱅크자체는 좋은데 앱은 아직 개선의 여지가 많은것같습니다. 특히 세이프박스에서 추가금액입력과 출금금액입력기능은 꼭좀 추가됬으면합니다.  넣을돈을 기존들어있던 금액에 계산기로 더해서 넣어야하는 불편함이있어요
1,해외에 있는 사람이라 개설 자체가 불가능 하네요 휴대폰번호만으로 하는 계좌개설 말고 공인인증서를 이용한 개설도 가능했으면 좋겠습니다. 아니면 해외 이용자를 위한 카뱅 서비스도 열리면 좋겠네요...
1,돈을 맡겨야하는 제일 중요한일인데 첨부터 이리오류가 납니까 실시간리뷰나 뉴스는 도대체 뭘보고 글을쓴건지...앱을 실행을 해보기나한건지 안그래도 바이러스도 많은데 첫출발부터 불미스러운일이 발생하다니...쯧
