,dateYear,dateMonth,dateDay,rating,content,Processed
2871,2021,5,27,1,"불매참여 정상적인 건강한페미는 환영입니다, 하지만 정신이 이상한페미는 좋지않습니다. 개선하시고 여론을 보시고 정상적인 사고 가지시길","['불매', '참여', '정상', '적', '인', '건강하다', '페미', '는', '환영', '이다', '하지만', '정신', '이', '이상하다', '페미', '는', '좋다', '않다', '개선', '하다', '여론', '을', '보시', '고', '정상', '적', '인', '사고', '가다']"
2872,2020,10,20,3,우선 미니라는 아이디어가 너무 좋은데 외국인도 사용할 수 있게 만들어 주실 수 있나요? 현재 한국에는 외국인의 비율이 늘어나고 있기에 외국인이 카드를 만들 수 있도록 하는 것도 괜찮을 것 같아요!,"['우선', '미니', '라는', '아이디어', '가', '너무', '좋다', '외국인', '도', '사용', '하다', '수', '있다', '만들다', '줄다', '수', '있다', '현재', '한국', '에는', '외국인', '의', '비율', '이', '늘어나다', '있다', '외국인', '이', '카드', '를', '만들다', '수', '있다', '하다', '것', '도', '괜찮다', '것', '같다']"
2873,2020,8,29,2,새로 폰 바꾸고 설치했더니 루팅폰 의심된다며 앱 켜자마자 강제종료되네요 어떡합니까,"['새롭다', '폰', '바꾸다', '설치', '하다', '루팅', '폰', '의심', '되다', '앱', '켜다', '강제', '종료', '되다', '어떡하다']"
2874,2019,5,31,1,업뎃후 스마트출금이 안됨 업데이트 필요하다고 나옴,"['업뎃후', '스마트', '출금', '이', '안되다', '업데이트', '필요하다', '나오다']"
2875,2021,5,27,1,"메갈 손모양으로 홍보하던데, 한두개도 아니고 5개 이상 발견됬는데 이부분 제대로 된 해명과 조치 부탁드립니다. 카뱅지우고 토스 쓰겠습니다.","['메', '갈다', '손', '모양', '으로', '홍보', '하다', '한두', '개도', '아니다', '개', '이상', '발견', '되다', '이', '부분', '제대로', '되다', '해명', '과', '조치', '부탁드리다', '카뱅', '지우다', '토스', '쓰다']"
2876,2021,5,27,1,블라인드에 올라온 직원분 글 잘봤습니다. 다음주까지 얼마나 탈퇴하는지 저도 궁금하네요. 아 물론 저도 탈퇴합니다.,"['블라인드', '에', '올라오다', '직원', '분', '글', '잘', '보다', '다음주', '까지', '얼마나', '탈퇴', '하다', '저', '도', '궁금하다', '아', '물론', '저', '도', '탈퇴', '하다']"
2877,2020,4,28,5,"쉽고,편하고 너무좋네요","['쉬다', '편하다', '너무', '좋다']"
2878,2020,12,10,1,2017년도개설 거래정지길래 해지하려고했는데 4대보험가입자아니라서 안된다 어제부터 아주 짜증나게하네요 이용죽어도못할듯ㅅㄱ상담원들이날가지고노네요,"['년도', '개설', '거래', '정지', '길', '래', '해지', '하다', '하다', '대', '보험', '가입자', '아니다', '안되다', '어제', '부터', '아주', '짜증나다', '이용', '죽다', '못', '하다', 'ㅅㄱ', '상담', '원', '들이다', '날다', '놓다']"
2879,2021,2,17,1,로그아웃이 안됨;; 진짜 말도 안된다,"['로그아웃', '이', '안되다', '진짜', '말', '도', '안되다']"
2880,2018,11,30,1,신경질나게 내계정 내가들가는데 기기변경해라 이용내력해서 달리 로긴해라그러네 그지같은앱,"['신경질', '나다', '내계정', '내', '가', '들다', '기', '기변', '경해', '라', '이용', '내력', '하다', '달리', '로', '기다', '해', '라', '그렇다', '그지같다', '앱']"
2881,2018,11,2,5,편리하고 아주사용하기좋음,"['편리하다', '아주', '사용', '하다', '좋다']"
2882,2018,10,2,5,간편하고 편리함,"['간편하다', '편리하다']"
2883,2019,8,1,5,간편해서아주좋았어요.해외에서자주이용할예정입니다,"['간편하다', '좋다', '해외', '에서', '자주', '이', '용하다', '예정', '이다']"
2884,2019,7,5,5,완젼짱편해요.단점은 뱅크샐러드랑 연동안되는거정도?,"['완젼', '짱', '편하다', '단점', '은', '뱅크', '샐러드', '랑', '연동', '안되다', '정도']"
2885,2021,5,27,1,앱.안에 자사 광고상품 광고가 심각함,"['앱안', '에', '자사', '광고', '상품', '광고', '가', '심각하다']"
2886,2020,5,12,1,2년?쓰면서 한번도 이런적없었는데 갑자기 계좌이체도안되고 카드결제도 됐다가 안됐다가 지맘대로임...심지어 고객센터연결도 안되고 대환장파티..ㅋㅋ아니 계좌이체도 안되고 카결도 안되면 난 강제로 돈저축하는건가...와 난 뭐먹고 살아야함..ㅈ됨...인생망...난이제 손가락빨면서 살아야함...,"['년', '쓰다', '한번', '도', '이런', '적', '없다', '갑자기', '계좌', '이체', '도', '안되다', '카드', '결제', '도', '돼다', '안', '돼다', '지', '맘', '대로', '임', '심지어', '고객', '센터', '연결', '도', '안되다', '대', '환', '장', '파티', 'ㅋㅋ', '아니다', '계좌', '이체', '도', '안되다', '카결', '도', '안되다', '난', '강제', '로', '돈', '저', '축하', '는', '건가', '와', '난', '뭐', '먹다', '살다', '함', 'ㅈ', '되다', '인생', '망', '난', '이제', '손가락', '빨다', '살다', '함']"
2887,2022,2,22,5,편하고 사용하기 좋습니다,"['편하다', '사용', '하다', '좋다']"
2888,2021,5,5,5,수수료 없이 사용하기 편리합니다.,"['수수료', '없이', '사용', '하다', '편리하다']"
2889,2018,10,31,5,소액 모으는대 재미를 느껴가는중,"['소액', '모으다', '재미', '를', '느끼다', '중']"
2890,2019,10,10,5,편하고 빠르고 굿!,"['편하다', '빠르다', '굿']"
2891,2021,1,28,4,빠른 것마음에속들어요,"['빠르다', '것', '마음', '에', '속', '들다']"
2892,2019,11,21,5,"이체,결재가 쉬워서 좋아요^^","['이체', '결재', '가', '쉽다', '좋다']"
2893,2019,3,16,5,정말 기존의 시중은행들 보다 엄청 편리하네요ㅡㅡㅡ,"['정말', '기존', '의', '시중', '은행', '들', '보다', '엄청', '편리하다', 'ㅡㅡㅡ']"
2894,2019,5,10,5,매우 편함 대응도 빠름,"['매우', '편하다', '대응', '도', '빠르다']"
2895,2019,10,10,1,오류가 너무 오래가네여 한두명 사용하는것도 아닌데 조취좀 빨리 취해주세요,"['오류', '가', '너무', '오래', '가다', '한두', '명', '사용', '하다', '아니다', '조취좀', '빨리', '취', '해주다']"
2896,2019,1,21,5,직관적인 인터페이스 덕에 부모님도 쉽게 써요,"['직관', '적', '인', '인터페이스', '덕', '에', '부모님', '도', '쉬다', '써다']"
2897,2021,12,9,1,ATM출금이용하려니 업데이트하라는데 안되는데....,"['출금', '이', '용하다', '업데이트', '하', '라는', '데', '안되다']"
2898,2020,12,22,5,편하고 좋아요 계속 이것만 쓰네요,"['편하다', '좋다', '계속', '이', '것', '만', '쓰다']"
2899,2022,3,16,5,모든은행ATM거래가능 카카오뱅크 보다좋은 은행은 없음,"['모든', '은행', '거래', '가능', '카카오', '뱅크', '보다', '좋다', '은행', '은', '없다']"
2900,2022,6,8,5,유용하게 잘 쓰고 있습니다^^,"['유용하다', '자다', '쓰다', '있다']"
2901,2019,12,25,5,편함 비자금조성하기 좋음,"['편하다', '비자', '금조', '성하다', '좋다']"
2902,2018,12,1,5,신속처리 매우 편리합니다,"['신속', '처리', '매우', '편리하다']"
2903,2020,10,26,1,이동철 어렵다.하지마니체는편했다,"['이', '동철', '어렵다', '마니체', '는', '편하다']"
2904,2019,10,12,5,편하고 처리가 빨라 너무 좋네요..,"['편하다', '처리', '가', '빨르다', '너무', '좋다']"
2905,2020,4,27,1,분명 2.0버전인데 폰은 S9으로 하는데 계좌 만들려니 신분증 찍는건 없고 이름이랑 주민번호 입력라라해서 입력했더니 5번 다 틀리네요 내가 내 정보를 맞게 입력했는데 틀리면 나는 도대체 내가 내가 아닌건 뭐죠?,"['분명', '버전', '인데', '폰', '은', '으로', '하다', '계좌', '만들다', '신분증', '찍다', '없다', '이름', '이랑', '주민', '번호', '입력', '라라', '하다', '입력', '하다', '번', '다', '틀리다', '내', '가', '내', '정보', '를', '맞다', '입력', '하다', '틀리다', '나', '는', '도대체', '내', '가', '내', '가', '아니다', '뭐', '죠']"
2906,2019,11,20,5,통장 순서는 못 바꾸나요 이거만 불편하네요 너무,"['통장', '순서', '는', '못', '바꾸다', '이', '거만', '불편하다', '너무']"
2907,2020,3,29,1,급할때 이체 오류자주뜸 어플다시깔아야되는데 급할때라 짱나네요,"['급하다', '때', '이체', '오류', '자주', '뜸', '어플', '다시', '깔다', '되다', '급하다', '때', '라', '짱', '나다']"
2908,2020,10,22,5,다좋은데 잔액표시 감추는거 계좌마다 따로 설정 가능하게 해주세용 ㅎㅎ,"['다', '좋다', '잔액', '표시', '감추다', '계좌', '마다', '따로', '설정', '가능하다', '해주다', 'ㅎㅎ']"
2909,2020,5,23,5,사용하기편리한기능 총집합,"['사용', '하다', '편리하다', '기능', '총', '집합']"
2910,2018,11,28,5,한도계좌 해지 할 때 필요서류들 완화시켜주세요ㅠㅠ,"['한도', '계좌', '해지', '하다', '때', '필요', '서류', '들', '완화', '시키다', 'ㅠㅠ']"
2911,2021,12,16,5,기존 은행 어플에서 매번 인증서다 뭐다 번거롭고 그랬는데 카뱅은 간편한게 최대 장점이에요,"['기존', '은행', '어플', '에서', '매번', '인증서', '다', '뭐', '다', '번거롭다', '그랬는데', '카뱅', '은', '간편하다', '최대', '장점', '이에요']"
2912,2018,10,28,3,안녕하세요 초등학생입니다.제가 용돈을 금방금방 쓰는편이라 기존에도 다른 은행에서 통장카드를 발급받아 쓰고 있었는데요.그 카드를 오래 안써서 막혔는지 실행이 안돼더라고요 그래서 가족도 이거 만들어서 쓰길래 저도 이걸로 용돈통장을 만들고 싶은데 안돼네요..보호자 동의하에 만 14세는 된다는데..ㅠ 초등학생도 쓸 수 있게 바꿔주시면 안돼나요ㅠ,"['안녕하다', '초등학생', '이다', '제', '가', '용돈', '을', '금방', '금방', '쓰다', '편이', '라', '기존', '에도', '다른', '은행', '에서', '통장', '카드', '를', '발급', '받다', '쓰다', '있다', '그', '카드', '를', '오래', '안', '써다', '막히다', '실행', '이', '안', '돼다', '그래서', '가족', '도', '이', '거', '만들다', '쓰다', '저', '도', '이', '걸', '로', '용돈', '통장', '을', '만들다', '싶다', '안', '돼다', '보호자', '동의', '하', '에', '만', '세다', '되다', 'ㅠ', '초등학생', '도', '쓸다', '수', '있다', '바꾸다', '안', '돼다', 'ㅠ']"
2913,2021,12,13,5,"카뱅쓴지 한달째 글자크고 입출금 및 송금 ,결재 빠르고 이사람은 대만족입니다! ^^","['카뱅', '쓴다', '한', '달', '째', '글', '자크', '고', '입출금', '및', '송금', '결재', '빠르다', '이', '사람', '은', '대', '만족', '이다']"
2914,2020,5,5,5,외국인도 가입할수 있게 하였으면 좋겠습니다,"['외국인', '도', '가입', '하다', '있다', '하다', '좋다']"
2915,2020,5,11,5,정말 쓰기 편해요~^^,"['정말', '쓰기', '편하다']"
2916,2019,7,31,5,빠르고 편하네요,"['빠르다', '편하다']"
2917,2019,10,26,1,배터리를 너무많이 먹어요 어플자체,"['배터리', '를', '너무', '많이', '먹다', '어플', '자체']"
2918,2020,1,2,5,이보다 빠르고 편한건 이 세상에 없었다,"['이보', '다', '빠르다', '편하다', '이', '세상', '에', '없다']"
2919,2021,11,16,5,간단한 소액 대출하기 편합니다.,"['간단하다', '소액', '대출', '하다', '편하다']"
2920,2021,7,6,5,모바일 뱅킹앱 중에는 ui ux모두 최상위,"['모바일', '뱅킹', '앱', '중', '에는', '모두', '최', '상위']"
2921,2019,1,31,1,업데이트하라해서 할라 했더니 계속 안되네요. 다시 제거하고 다시 설치하려했더니 설치도 않되고 돈을 어떻게해야하나요??,"['업데이트', '하', '라', '하다', '하다', '하다', '계속', '안되다', '다시', '제거', '하고', '다시', '설치', '하다', '하다', '설치', '도', '않다', '고', '돈', '을', '어떻다', '하다']"
2922,2019,8,1,5,아주 편하고 최고에 은행 어플이다!,"['아주', '편하다', '최고', '에', '은행', '어플', '이다']"
2923,2019,12,25,5,매우 편리한 종합 금융 애플리케이션,"['매우', '편리하다', '종합', '금융', '애플리케이션']"
2924,2019,8,1,5,편랏나고 빠름 ~좋아요,"['편랏나', '고', '빠르다', '좋다']"
2925,2019,10,25,3,뱅크샐러드 연동해주세요!!!!!!! 이것만되면 정말 좋을텐데ㅠㅠ,"['뱅크', '샐러드', '연동', '해주다', '이', '것', '만', '되다', '정말', '좋다', 'ㅠㅠ']"
2926,2021,9,27,5,계좌 송금 시 수수료 없어 정말 좋아요..,"['계좌', '송금', '시', '수수료', '없다', '정말', '좋다']"
2927,2019,5,11,1,계속 기기변경 뜨고 본인인증 해도 안되고 어떻게 해야할지 모르겠다,"['계속', '기기', '변경', '뜨다', '본인', '인증', '해도', '안되다', '어떻다', '하다', '하다', '모르다']"
2928,2019,12,10,5,활용도가 높아.잘이용하고있어요,"['활', '용도', '가', '높다', '이용', '하고', '있다']"
2929,2021,5,25,5,편리하게 이용할 수 있어요^^,"['편리하다', '이용', '하다', '수', '있다']"
2930,2018,11,13,5,아주 좋고 개인적으로 추천할만한 앱입니다,"['아주', '좋다', '개인', '적', '으로', '추천', '하다', '한', '앱', '이다']"
2931,2019,12,17,5,일반 은행 보다 아주 편하고 좋아요,"['일반', '은행', '보다', '아주', '편하다', '좋다']"
2932,2021,12,12,5,편리하게 항상 잘 사용하고있어요 감사합니다,"['편리하다', '항상', '자다', '사용', '하다', '감사하다']"
2933,2019,12,10,5,입금도 간편하고 이체도 간편...짱이예요,"['입금', '도', '간편하다', '이체', '도', '간편', '짱', '이예', '요']"
2934,2021,6,13,5,편리하고 유용해요,"['편리하다', '유용하다']"
2935,2019,5,2,1,계좌 개설할때 사용자 실명으로 이름을 넣으래서 했는데 실명이 아니라고 뜨네요(참고로 이메일은 아버지것입니다),"['계좌', '개설', '하다', '때', '사용자', '실명', '으로', '이름', '을', '넣다', '하다', '실명', '이', '아니다', '뜨다', '참고', '로', '이메일', '은', '아버지', '것', '이다']"
2936,2020,1,31,5,"카뱅앱 이 최고! ^^/익~~ㅎ 앞으로도 서민들의 든든한 길잡이, 이기를 바라며 무형모바일,은행이지만 믿고찾을수 있는 금융기관이길 기대해 볼께요! 멜~크리스마스~! 새해 복 많이 받으세요~(_._)","['카뱅앱', '이', '최고', '익', 'ㅎ', '앞', '으로도', '서민', '들', '의', '든든하다', '길잡이', '이기', '를', '바라다', '무형', '모바일', '은행', '이지만', '믿다', '찾다', '있다', '금융기관', '이기다', '기대하다', '보다', '메다', '크리스마스', '새해', '복', '많이', '받다']"
2937,2019,3,17,3,카카오뱅크 사용하다 폰을 바꾸는바람에 사용못하고있습니다 제 명의가 아닌 부모님의 명의로 바꾸어서 기존계좌를 사용하지 못하고있는데요 인증시 휴대폰인증 이외에 신용카드인증이나 아이핀인증이 추가되었으면합니다,"['카카오', '뱅크', '사용', '하다', '폰', '을', '바꾸다', '바람', '에', '사용', '못', '하다', '제', '명의', '가', '아니다', '부모님', '의', '명의', '로', '바꾸다', '기존', '계좌', '를', '사용', '하다', '못', '하다', '인증', '시', '휴대폰', '인증', '이외', '에', '신용카드', '인증', '이나', '아이핀', '인증', '이', '추가', '되어다', '하다']"
2938,2019,3,25,5,좋아요 내 신용상태랑 빚을 다 매일확인할 수 있어서 삶의 의욕이나고 삶이 정리되네요 최고야 ㅎㅎ,"['좋다', '내', '신용', '상태', '랑', '빚', '을', '다', '매', '일', '확인', '하다', '수', '있다', '삶', '의', '의욕', '이나고', '삶', '이', '정리', '되다', '최고', '야', 'ㅎㅎ']"
2939,2019,12,15,3,저금통 기능이 진행되고 있지 않습니다,"['저금', '통', '기능', '이', '진행', '되다', '있다', '않다']"
2940,2021,8,19,1,카카오뱅크 체크카드 구글 결제 추가가 드럽게 안됩니다. 카드 번호 기간 비번 백번 넘게 입력해도 정보가 없다고 경고문만 뜨고 카드번호 분실된거 주신거 아니죠?,"['카카오', '뱅크', '체크카드', '구글', '결제', '추가', '가', '드럽다', '안되다', '카드', '번호', '기간', '비번', '백', '번', '넘다', '입력', '하다', '정보', '가', '없다', '경', '고문', '만', '뜨다', '카드', '번호', '분실', '된거', '주다', '아니다']"
2941,2020,1,3,5,왜 업뎃 설치가 안됩니까? 다운로드 대기중 만 뜨고..,"['왜', '업뎃', '설치', '가', '안되다', '다운로드', '대기', '중', '만', '뜨다']"
2942,2021,6,16,5,편리하고 유용합니다,"['편리하다', '유용하다']"
2943,2020,5,3,1,입금을 어디서 보는겨 먼 업그레이드를 더 불편 하게 하는겨 할짓들 진짜 없네 ㄱㅅㄷ,"['입금', '을', '어디서', '보다', '겨', '멀다', '업그레이드', '를', '더', '불편', '하다', '하다', '겨', '하다', '짓', '들', '진짜', '없다', 'ㄱㅅㄷ']"
2944,2019,10,31,5,매우 간편한게 장점입니다,"['매우', '간편하다', '장점', '이다']"
2945,2022,6,8,5,좋아요 좋아요 좋아요 좋아요 좋아요 좋아요,"['좋다', '좋다', '좋다', '좋다', '좋다', '좋다']"
2946,2020,10,12,1,빠져나가지도 않은 후불교통카드 금액을 빠져나간것 마냥 이체기록에 적어놓은거도 어이가 없는데 그걸 확인하려는 고객이 문제인것마냥 진상인마냥 대하는 고객센터직원 정말 불편하네요 이런거 교육안하시나요? 정말 있던 신뢰 다 떨어지네요 좋게 생각하고 있었는데 ㅎ; 돈 빠져나갔던걸로 기억한다 하니까 그럴리가 없다고 고객님이 수긍하지 못하시니 확인해보겠다고하는게 말인가요? 그럼 왜 찍힌거냐 한 번 더 물어보니까 답답하다는듯이 대답하는데 기분이 매우 몹시 나쁘네요 제가 서비스쪽에서 일하고있어서 욕하거나 싸가지없게 말하지도않았어요 앞에 전화한 고객이 욕해서 기분 나빠있나 싶지만 그건 내가 아닌데요..^^;;,"['빠져나가다', '않다', '후불', '교통카드', '금액', '을', '빠져나가다', '마냥', '이체', '기록', '에', '적다', '거도', '어이', '가', '없다', '그걸', '확인', '하다', '고객', '이', '문제', '인', '것', '마냥', '진상', '인', '마냥', '대하', '는', '고객', '센터', '직원', '정말', '불편하다', '이렇다', '교육', '알다', '정말', '있다', '신뢰', '다', '떨어지다', '좋다', '생각', '하고', '있다', 'ㅎ', '돈', '빠져나가다', '로', '기억', '한', '다', '하다', '그렇다', '리가', '없다', '고객', '님', '이', '수긍', '하다', '못', '하다', '확인', '해보다', '말', '인가요', '그렇다', '왜', '찍히다', '하다', '번', '더', '물어보다', '답답하다', '대답', '하다', '기분', '이', '매우', '몹시', '나쁘다', '제', '가', '서비스', '쪽', '에서', '일', '하다', '욕', '하', '거나', '싸가지', '없다', '말', '하다', '않다', '앞', '에', '전화하다', '고객', '이', '욕', '하다', '기분', '나쁘다', '싶다', '그건', '내', '가', '아니다']"
2947,2020,8,10,1,"기기 변경 후,다시 앱 까는 작업할 때 진짜 가장 쓰레기 같은 은행.신분증 촬영 기능 완전 쓰레기.갤럭시s20.1주일전에 산 새 기계로 지네가 하라는대로 정확하게 찍어서 내 신분증 상 신상명세가 정확하게 떠도 다음 진행 오류가 나서 5회 초과로 진행막히는 쓰레기 앱.","['기기', '변경', '후', '다시', '앱', '깔다', '작업', '하다', '때', '진짜', '가장', '쓰레기', '같다', '은행', '신분증', '촬영', '기능', '완전', '쓰레기', '갤럭시', '주', '일전', '에', '산', '새', '기계로', '지네', '가', '하라', '는', '대로', '정확하다', '찍다', '내', '신분증', '상', '신상', '명세', '가', '정확하다', '뜨다', '다음', '진행', '오류', '가', '나서다', '회', '초과', '로', '진행', '막히다', '쓰레기', '앱']"
2948,2020,1,5,5,편하고 이체 수수료 없는게 쵝오,"['편하다', '이체', '수수료', '없다', '쵝오']"
2949,2020,5,3,1,에러가 떠서 송금이안되서 고객센터 문의를 하니 지웠다가 다시 설치를 하라고해서 지우고 설치할려니 설치가 안되네요..하아,"['에러', '가', '뜨다', '송금', '이', '안되다', '고객', '센터', '문의', '를', '하니', '지우다', '다시', '설치', '를', '하라', '고해', '서', '지우다', '설치', '하다', '설치', '가', '안되다', '하아']"
2950,2022,3,9,5,많은 도움이 되었습니다,"['많다', '도움', '이', '되어다']"
2951,2020,12,23,5,진짜 편함 수수료도없고...,"['진짜', '편하다', '수수료', '도', '없다']"
2952,2020,12,23,5,간편하고.은행가지않고.모바일에서 계좌개설되고.아주잘쓰고있어요.,"['간편하다', '은행가', '지', '않다', '모바일', '에서', '계좌', '개설', '되다', '잘쓰다']"
2953,2018,11,7,1,추천하기 이벤트 링크 따라서 설치하다가 다음날 앱켜서 계좌만들었더니 실패했네요 7일내로 하면 된다고하니 당연히 될줄알았는데 이어서할때도 링크따라 가야한다고 있었으면 어쩔수 없지만 아쉽네요 천원벌기 힘들군요,"['추천', '하다', '이벤트', '링크', '따라서', '설치', '하다', '다음', '날', '앱', '켜다', '계좌', '만들다', '실패하다', '이다', '하다', '되다', '하니', '당연하다', '되다', '알다', '이어서', '하다', '때', '도', '링크', '따르다', '가야', '한', '다', '고', '있다', '어쩔', '수', '없다', '아쉽다', '천원', '벌다', '힘들다']"
2954,2019,12,10,5,빠르고 넘편해요 다른은행거래는 이제안하게 되더라구요,"['빠르다', '넘다', '편하다', '다른', '은행', '거래', '는', '이', '제안', '하', '게', '되다']"
2955,2020,11,22,5,간편하고 좋은 카카오뱅크 많이 이용할께요,"['간편하다', '좋다', '카카오', '뱅크', '많이', '이용', '하다']"
2956,2019,3,13,5,뱅크셀러드 등과 연계가 되었으면 합니다,"['뱅크', '셀러', '드', '등', '과', '연', '계', '가', '되어다', '하다']"
2957,2018,11,1,5,카카오뱅크 편리하고 빨라 이용 잘하고 있습니다.,"['카카오', '뱅크', '편리하다', '빨르다', '이용', '잘', '하다', '있다']"
2958,2022,6,7,5,최고...최고...쵝오...^&^,"['최고', '최고', '쵝오']"
2959,2019,2,21,5,"일반은행에 비교하여 간편하고 무엇보다 빨라서 좋아요,,","['일', '반', '은행', '에', '비교', '하다', '간편하다', '무엇', '보다', '빨', '라서', '좋다']"
2960,2020,8,10,5,빠르고 편함 굿~~,"['빠르다', '편하다', '굿']"
2961,2020,5,4,5,너무 잘쓰고 편하게쓰고있어요,"['너무', '잘쓰다', '편하다', '쓰다']"
2962,2022,5,31,1,"카카오뱅크를 PC로 하고, 거래내역을 프린트 하려고 하는데 PC버젼이 없나요?","['카카오', '뱅크', '를', '로', '하다', '거래', '내', '역', '을', '프린트', '하다', '하다', '버젼', '이', '없다']"
2963,2021,12,21,5,좋아요 편리해요 점점 카뱅이 주거래가되고있어요,"['좋다', '편리하다', '점점', '카', '뱅이', '주', '거래', '가', '되다']"
2964,2021,5,28,1,대놓고 페미를 옹호하시는건지 뭔지 몰라도 디자인관련해서 제대로된 개선 조치 취하실때까지 해지 삭제합니다 수고하세요,"['대놓고', '페미', '를', '옹호', '하다', '건지다', '뭔', '지', '모르다', '디자인', '관련', '하다', '제대로', '되다', '개선', '조치', '취하', '실때', '까지', '해지', '삭제', '하다', '수고', '하다']"
2965,2021,5,28,1,"그 손가락 홍보물 만든 사람을 해고하든지 외주업체가 그런 거라면 계약을 해지해야지, 이렇게 유야무야 넘어가도 되는 건가요? 한국남자 XX가 요만하다고 조롱하는 손동작이 부자연스럽게 들어가 있는데, 홍보물 한 개도 아니고 적어도 3개가 다 그런데, 이렇게 안일한 대처로 넘어가는 건가요? 실망이네요 카카오뱅크","['그', '손가락', '홍보물', '만들다', '사람', '을', '해고', '하', '든지', '외주', '업체', '가', '그렇다', '거', '라면', '계약', '을', '해지', '하다', '이렇게', '유야무야', '넘어가다', '되다', '건가', '요', '한국', '남자', '가다', '요', '만', '하다', '조롱', '하다', '손동작', '이', '부자연', '스럽게', '들어가다', '있다', '홍보물', '하다', '개도', '아니다', '적어도', '개', '가', '다', '그런데', '이렇게', '안일하다', '대처', '로', '넘어가다', '건가', '요', '실망', '이네', '요', '카카오', '뱅크']"
2966,2018,12,7,4,너무 좋아요. 다른 카드들을 썼는데 지금 은 이것만 주로써요. 감사합니다.,"['너무', '좋다', '다른', '카드', '들', '을', '써다', '지금', '은', '이', '것', '만', '주', '로써', '요', '감사하다']"
2967,2021,12,13,3,카드 갱신해야해서 업데이트 하라는데 왜 자꾸 업데이크 안되나요,"['카드', '갱신', '하다', '하다', '업데이트', '하라', '는', '데', '왜', '자꾸', '업데', '이크', '안되다']"
2968,2020,2,20,1,오류코드 Error Code (SI_001) 이것좀 고치세요 몇번을 지웠다 깔고 해야됩니까,"['오류', '코드', '이', '것좀', '고치다', '몇번', '을', '지우다', '깔다', '하다', '되다']"
2969,2019,12,10,5,송금 수수료도 없이 엄청 간편해요,"['송금', '수수료', '도', '없이', '엄청', '간편하다']"
2970,2019,12,10,5,인증서 없어도 편하게이체가능좋아요,"['인증서', '없다', '편하다', '이체', '가능', '좋다']"
2971,2018,11,2,5,은행 앱들 중에 최고로 편해요ㅜㅜ,"['은행', '앱', '들', '중', '에', '최고', '로', '편하다', 'ㅜㅜ']"
2972,2019,2,10,5,카드가 2개인데 하나를 삭제하고싶어요 어떻게 해야할까요? 아니면 내역서 삭제는 가능한가요?,"['카드', '가', '개', '인데', '하나', '를', '삭제', '하다', '어떻다', '하다', '하다', '요', '아니다', '내', '역서', '삭제', '는', '가능하다']"
2973,2021,10,12,5,앱사용 너무 간편하고 좋아요 😀,"['앱', '사용', '너무', '간편하다', '좋다']"
2974,2021,2,22,2,"자주쓰는 계좌 등록이 없어서 매달.새로작성. 관리비,세금. 국세 자동이체는 전혀안되는 은행 제발 분발좀 다른은행으로 주거래처 교체예정 아! 이체한도를 올리려니 뭐그렇게 까다롭게 구는지 내통안내돈도 허락받고 보내야하고...아직 불편함이 많은금용업체입니다","['자주', '쓰다', '계좌', '등록', '이', '없다', '매달', '새', '로작', '성', '관리', '비', '세금', '국세', '자동', '이체', '는', '전혀', '안되다', '은행', '제발', '분발', '좀', '다른', '은행', '으로', '주', '거래처', '교체', '예정', '아', '이체', '한도', '를', '올리다', '뭐', '그렇게', '까다롭다', '구', '는', '지다', '내통', '안내', '돈', '도', '허락', '받다', '보내다', '아직', '불편하다', '많다', '금용', '업체', '이다']"
2975,2018,12,10,1,뭐지? 왜 화면꽉찾는데 왜 다시하라는걸까요?,"['뭐', '지', '왜', '화면', '꽉', '찾다', '왜', '달다', '는걸', '끄다']"
2976,2020,9,9,1,아니 진짜 짜증나네 애초에 계좌개설 할때 내 이름이랑 주민등록번호 똑바로 입력했는데 아니라고 계속 그러네 그냥이 안할게요 짜증나네 진짜,"['아니다', '진짜', '짜증나다', '애초', '에', '계좌', '개설', '하다', '때', '내', '이름', '이랑', '주민등록', '번호', '똑바로', '입력', '하다', '아니다', '계속', '그렇다', '그냥', '이', '안', '하다', '짜증나다', '진짜']"
2977,2018,12,3,5,모임통장 너무 유용하네요~!!,"['모임', '통장', '너무', '유용하다']"
2978,2020,8,27,1,엉터리같습니다프로그램설치가안됨사용법애매모호함,"['엉터리', '같다', '프로그램', '설치', '가', '안되다', '용법', '애매모호하다']"
2979,2020,10,13,5,카카오뱅크 어플이 좋아요 솔직히 후기달면 오류이체보낼때 오류가생겼어요 앞으로도 이런일 안생기게 해주세요 부탁드리겠습니다 ~~~ 카카오뱅크 영상통화할때 전화좀빨리해주세요 왜이렇게 전화가안옵니까 서비스 완전히엉망이네요!!!!!,"['카카오', '뱅크', '어플', '이', '좋다', '솔직하다', '후기', '달', '면', '오류', '이체', '보내다', '때', '오류', '가', '생기다', '앞', '으로도', '이런', '일', '안', '생기다', '해주다', '부탁드리다', '카카오', '뱅크', '영상통화', '하다', '때', '전화', '좀', '빨리', '해주다', '왜', '이렇게', '전화', '가', '알다', '서비스', '완전하다', '엉망', '이네', '요']"
2980,2020,3,30,5,이율 제일 높고 간편하고 좋아요!,"['이율', '제일', '높다', '간편하다', '좋다']"
